timestamp,temperature_c,vibration_mm_s,pressure_bar
2025-01-05 18:00:00,22.78,1.925,1.00403
2025-01-05 19:00:00,21.61,1.84,1.00331
2025-01-05 20:00:00,20.52,1.856,1.00545
2025-01-05 21:00:00,19.6,1.754,1.00435
2025-01-05 22:00:00,18.92,1.669,1.00786
2025-01-05 23:00:00,18.53,1.848,1.0059
2025-01-06 00:00:00,15.7,1.247,1.00279
2025-01-06 01:00:00,15.98,0.833,1.0036100000000001
2025-01-06 02:00:00,16.6,1.0,0.99962
2025-01-06 03:00:00,17.51,1.58,1.00232
2025-01-06 04:00:00,18.66,1.266,1.00088
2025-01-06 05:00:00,19.98,2.619,1.0034
2025-01-06 06:00:00,21.39,1.048,1.0008
2025-01-06 07:00:00,22.8,1.097,1.00331
2025-01-06 08:00:00,24.12,1.187,0.99713
2025-01-06 09:00:00,25.28,1.231,1.00074
2025-01-06 10:00:00,26.19,1.171,1.00436
2025-01-06 11:00:00,26.8,1.204,1.0026
2025-01-06 12:00:00,27.09,1.31,1.0002
2025-01-06 13:00:00,27.03,1.328,1.0039
2025-01-06 14:00:00,26.65,1.458,1.00188
2025-01-06 15:00:00,25.97,1.426,1.00718
2025-01-06 16:00:00,25.05,1.527,1.0055
2025-01-06 17:00:00,23.96,1.436,1.00584
2025-01-06 18:00:00,22.78,1.918,1.0058200000000002
2025-01-06 19:00:00,21.61,2.061,1.00501
2025-01-06 20:00:00,20.52,1.593,1.00286
2025-01-06 21:00:00,19.6,1.94,1.00402
2025-01-06 22:00:00,18.92,2.164,1.00612
2025-01-06 23:00:00,18.53,1.665,1.00657
2025-01-07 00:00:00,15.7,0.882,1.0075399999999999
2025-01-07 01:00:00,15.98,0.939,1.00416
2025-01-07 02:00:00,16.6,0.859,1.00355
2025-01-07 03:00:00,17.51,1.024,1.0072699999999999
2025-01-07 04:00:00,18.66,1.027,1.00816
2025-01-07 05:00:00,19.98,1.165,1.0061799999999999
2025-01-07 06:00:00,21.39,1.029,1.00713
2025-01-07 07:00:00,22.8,1.115,1.00655
2025-01-07 08:00:00,24.12,1.348,1.00748
2025-01-07 09:00:00,25.28,1.161,1.00786
2025-01-07 10:00:00,26.19,1.603,1.00671
2025-01-07 11:00:00,26.8,1.987,1.01037
2025-01-07 12:00:00,27.09,1.645,1.01069
2025-01-07 13:00:00,27.03,1.359,1.0107899999999999
2025-01-07 14:00:00,26.65,2.042,1.0133400000000001
2025-01-07 15:00:00,25.97,1.558,1.00922
2025-01-07 16:00:00,25.05,1.764,1.01169
2025-01-07 17:00:00,23.96,2.067,1.01611
2025-01-07 18:00:00,22.78,1.981,1.01257
2025-01-07 19:00:00,21.61,1.768,1.01225
2025-01-07 20:00:00,20.52,1.863,1.0109299999999999
2025-01-07 21:00:00,19.6,1.681,1.0147
2025-01-07 22:00:00,18.92,1.78,1.0138
2025-01-07 23:00:00,18.53,1.865,1.0139099999999999
2025-01-01 00:00:00,15.2,0.862,1.01064
2025-01-01 01:00:00,15.4,0.825,1.01379
2025-01-01 02:00:00,15.94,0.897,1.01252
2025-01-01 03:00:00,16.76,0.962,1.01148
2025-01-01 04:00:00,17.83,0.952,1.01579
2025-01-01 05:00:00,19.07,1.019,1.01776
2025-01-01 06:00:00,20.4,1.026,1.01403
2025-01-01 07:00:00,21.73,1.129,1.01272
2025-01-01 08:00:00,22.97,1.141,1.01577
2025-01-01 09:00:00,24.04,1.207,1.01616
2025-01-01 10:00:00,24.86,1.258,1.01837
2025-01-01 11:00:00,25.4,1.967,1.01529
2025-01-01 12:00:00,25.6,1.316,1.01893
2025-01-01 13:00:00,25.46,1.317,1.01826
2025-01-01 14:00:00,25.0,1.355,1.01759
2025-01-01 15:00:00,24.24,1.466,1.01712
2025-01-01 16:00:00,23.23,1.619,1.02013
2025-01-01 17:00:00,22.06,1.435,1.01979
2025-01-01 18:00:00,20.8,2.126,1.01436
2025-01-01 19:00:00,19.54,1.53,1.0188
2025-01-01 20:00:00,18.37,1.882,1.01933
2025-01-01 21:00:00,17.36,1.609,1.0217
2025-01-01 22:00:00,16.6,1.837,1.02474
2025-01-01 23:00:00,16.14,1.692,1.01901
2025-01-02 00:00:00,15.2,0.767,1.02041
2025-01-02 01:00:00,15.4,0.833,1.02332
2025-01-02 02:00:00,15.94,1.21,1.02249
2025-01-02 03:00:00,16.76,1.142,1.02028
2025-01-02 04:00:00,17.83,1.177,1.0201
2025-01-02 05:00:00,19.07,1.069,1.02487
2025-01-02 06:00:00,20.4,1.034,1.0196699999999999
2025-01-02 07:00:00,21.73,1.097,1.02269
2025-01-02 08:00:00,22.97,1.192,1.02442
2025-01-02 09:00:00,24.04,1.252,1.02247
2025-01-02 10:00:00,24.86,1.325,1.02265
2025-01-02 11:00:00,25.4,1.956,1.02317
2025-01-02 12:00:00,25.6,1.889,1.024
2025-01-02 13:00:00,25.46,1.32,1.02072
2025-01-02 14:00:00,25.0,1.553,1.0199
2025-01-02 15:00:00,24.24,1.633,1.02338
2025-01-02 16:00:00,23.23,1.432,1.02149
2025-01-02 17:00:00,22.06,1.887,1.02187
2025-01-02 18:00:00,20.8,1.587,1.02604
2025-01-02 19:00:00,19.54,1.732,1.02226
2025-01-02 20:00:00,18.37,1.672,1.02128
2025-01-02 21:00:00,17.36,1.977,1.02163
2025-01-02 22:00:00,16.6,1.692,1.0252000000000001
2025-01-02 23:00:00,16.14,1.942,1.0248499999999998
2025-01-03 00:00:00,15.2,0.835,1.02238
2025-01-03 01:00:00,15.4,0.863,1.0224
2025-01-03 02:00:00,15.94,1.137,1.0224199999999999
2025-01-03 03:00:00,16.76,0.888,1.022
2025-01-03 04:00:00,17.83,1.123,1.02447
2025-01-03 05:00:00,19.07,0.954,1.0210700000000001
2025-01-03 06:00:00,20.4,1.3,1.02423
2025-01-03 07:00:00,21.73,1.159,1.02112
2025-01-03 08:00:00,22.97,1.403,1.0178
2025-01-03 09:00:00,24.04,1.405,1.01979
2025-01-03 10:00:00,24.86,1.18,1.02186
2025-01-03 11:00:00,25.4,1.206,1.02193
2025-01-03 12:00:00,25.6,1.547,1.02122
2025-01-03 13:00:00,25.46,1.273,1.0195
2025-01-03 14:00:00,25.0,1.324,1.01731
2025-01-03 15:00:00,24.24,1.695,1.01865
2025-01-03 16:00:00,23.23,1.466,1.02011
2025-01-03 17:00:00,22.06,1.48,1.02111
2025-01-03 18:00:00,20.8,1.714,1.01551
2025-01-03 19:00:00,19.54,1.586,1.01717
2025-01-03 20:00:00,18.37,1.829,1.02179
2025-01-03 21:00:00,17.36,1.767,1.01873
2025-01-03 22:00:00,16.6,1.709,1.0182200000000001
2025-01-03 23:00:00,16.14,1.871,1.02014
2025-01-04 00:00:00,15.2,1.17,1.01915
2025-01-04 01:00:00,15.4,1.474,1.0181799999999999
2025-01-04 02:00:00,15.94,1.346,1.01597
2025-01-04 03:00:00,16.76,1.002,1.01458
2025-01-04 04:00:00,17.83,0.958,1.01474
2025-01-04 05:00:00,19.07,1.135,1.0141
2025-01-04 06:00:00,20.4,1.273,1.01477
2025-01-04 07:00:00,21.73,1.028,1.01157
2025-01-04 08:00:00,22.97,1.105,1.01657
2025-01-04 09:00:00,24.04,1.145,1.01251
2025-01-04 10:00:00,24.86,1.48,1.01468
2025-01-04 11:00:00,25.4,1.224,1.01322
2025-01-04 12:00:00,25.6,1.338,1.01297
2025-01-04 13:00:00,25.46,1.306,1.01296
2025-01-04 14:00:00,25.0,1.596,1.00952
2025-01-04 15:00:00,24.24,1.703,1.01389
2025-01-04 16:00:00,23.23,1.455,1.00692
2025-01-04 17:00:00,22.06,1.467,1.00888
2025-01-04 18:00:00,20.8,1.538,1.01132
2025-01-04 19:00:00,19.54,1.756,1.00957
2025-01-04 20:00:00,18.37,1.935,1.01014
2025-01-04 21:00:00,17.36,1.717,1.01152
2025-01-04 22:00:00,16.6,1.646,1.01118
2025-01-04 23:00:00,16.14,2.084,1.00756
2025-01-05 00:00:00,15.2,1.221,1.00905
2025-01-05 01:00:00,15.4,1.004,1.0071
2025-01-05 02:00:00,15.94,1.05,1.00801
2025-01-05 03:00:00,16.76,1.058,1.00767
2025-01-05 04:00:00,17.83,1.163,1.00655
2025-01-05 05:00:00,19.07,1.081,1.00823
2025-01-05 06:00:00,20.4,1.099,1.00412
2025-01-05 07:00:00,21.73,1.74,1.00593
2025-01-05 08:00:00,22.97,1.073,1.00833
2025-01-05 09:00:00,24.04,1.287,1.00535
2025-01-05 10:00:00,24.86,1.469,1.00773
2025-01-05 11:00:00,25.4,1.264,1.00463
2025-01-05 12:00:00,25.6,1.344,1.00305
2025-01-05 13:00:00,25.46,2.083,1.00456
2025-01-05 14:00:00,25.0,1.334,1.00393
2025-01-05 15:00:00,24.24,1.396,1.0061900000000001
2025-01-05 16:00:00,23.23,1.56,1.00081
2025-01-05 17:00:00,22.06,1.613,1.00838
2025-01-05 18:00:00,20.8,1.474,1.00765
2025-01-05 19:00:00,19.54,1.506,1.00444
2025-01-05 20:00:00,18.37,1.714,1.00577
2025-01-05 21:00:00,17.36,1.796,1.00243
2025-01-05 22:00:00,16.6,2.226,0.99959
2025-01-05 23:00:00,16.14,1.684,1.00244
2025-01-06 00:00:00,15.2,0.839,0.99993
2025-01-06 01:00:00,15.4,1.047,1.00637
2025-01-06 02:00:00,15.94,0.843,1.00152
2025-01-06 03:00:00,16.76,1.114,1.00233
2025-01-06 04:00:00,17.83,1.265,1.00453
2025-01-06 05:00:00,19.07,1.448,1.004
2025-01-06 06:00:00,20.4,1.106,1.00148
2025-01-06 07:00:00,21.73,1.237,1.00394
2025-01-06 08:00:00,22.97,1.487,1.00426
2025-01-06 09:00:00,24.04,1.323,1.004
2025-01-06 10:00:00,24.86,1.215,1.00465
2025-01-06 11:00:00,25.4,1.43,1.00318
2025-01-06 12:00:00,25.6,1.226,1.0009299999999999
2025-01-06 13:00:00,25.46,1.361,1.00575
2025-01-06 14:00:00,25.0,1.337,1.00448
2025-01-06 15:00:00,24.24,1.403,0.9998400000000001
2025-01-06 16:00:00,23.23,1.58,1.0029
2025-01-06 17:00:00,22.06,1.788,1.00388
2025-01-06 18:00:00,20.8,1.765,1.00316
2025-01-06 19:00:00,19.54,1.826,1.0006
2025-01-06 20:00:00,18.37,1.612,1.00447
2025-01-06 21:00:00,17.36,1.657,1.00389
2025-01-06 22:00:00,16.6,1.833,1.00584
2025-01-06 23:00:00,16.14,1.755,1.0071
2025-01-07 00:00:00,15.2,0.791,1.00749
2025-01-07 01:00:00,15.4,0.846,1.00396
2025-01-07 02:00:00,15.94,0.83,1.01077
2025-01-07 03:00:00,16.76,1.133,1.0081
2025-01-07 04:00:00,17.83,1.417,1.00821
2025-01-07 05:00:00,19.07,1.031,1.0084199999999999
2025-01-07 06:00:00,20.4,1.087,1.0055399999999999
2025-01-07 07:00:00,21.73,1.395,1.00437
2025-01-07 08:00:00,22.97,1.234,1.00569
2025-01-07 09:00:00,24.04,1.224,1.00825
2025-01-07 10:00:00,24.86,1.736,1.00785
2025-01-07 11:00:00,25.4,1.221,1.00937
2025-01-07 12:00:00,25.6,1.357,1.01
2025-01-07 13:00:00,25.46,1.277,1.00694
2025-01-07 14:00:00,25.0,1.533,1.0075399999999999
2025-01-07 15:00:00,24.24,1.888,1.00606
2025-01-07 16:00:00,23.23,1.835,1.00812
2025-01-07 17:00:00,22.06,1.579,1.0101900000000001
2025-01-07 18:00:00,20.8,1.637,1.0084600000000001
2025-01-07 19:00:00,19.54,1.516,1.0111
2025-01-07 20:00:00,18.37,1.697,1.0087000000000002
2025-01-07 21:00:00,17.36,1.704,1.01319
2025-01-07 22:00:00,16.6,2.142,1.0114
2025-01-07 23:00:00,16.14,1.866,1.01173
2025-01-01 00:00:00,15.67,1.256,1.01156
2025-01-01 01:00:00,15.95,0.804,1.01237
2025-01-01 02:00:00,16.57,0.891,1.01435
2025-01-01 03:00:00,17.47,1.395,1.01409
2025-01-01 04:00:00,18.62,0.956,1.01596
2025-01-01 05:00:00,19.94,1.129,1.01515
2025-01-01 06:00:00,21.34,1.232,1.0164900000000001
2025-01-01 07:00:00,22.75,1.202,1.01759
2025-01-01 08:00:00,24.07,1.177,1.01371
2025-01-01 09:00:00,25.22,1.103,1.01469
2025-01-01 10:00:00,26.12,2.449,1.01464
2025-01-01 11:00:00,26.73,1.686,1.01806
2025-01-01 12:00:00,27.02,1.299,1.01685
2025-01-01 13:00:00,26.96,1.389,1.01844
2025-01-01 14:00:00,26.57,1.392,1.01852
2025-01-01 15:00:00,25.89,1.492,1.01659
2025-01-01 16:00:00,24.96,1.531,1.01888
2025-01-01 17:00:00,23.87,1.78,1.0168
2025-01-01 18:00:00,22.69,1.903,1.02043
2025-01-01 19:00:00,21.51,1.501,1.02117
2025-01-01 20:00:00,20.41,1.637,1.01843
2025-01-01 21:00:00,19.49,1.771,1.0202
2025-01-01 22:00:00,18.81,1.676,1.02105
2025-01-01 23:00:00,18.42,1.672,1.01999
2025-01-02 00:00:00,15.67,0.844,1.02095
2025-01-02 01:00:00,15.95,0.821,1.02207
2025-01-02 02:00:00,16.57,0.932,1.0232999999999999
2025-01-02 03:00:00,17.47,1.774,1.01874
2025-01-02 04:00:00,18.62,0.942,1.02266
2025-01-02 05:00:00,19.94,1.601,1.02199
2025-01-02 06:00:00,21.34,1.221,1.02153
2025-01-02 07:00:00,22.75,1.272,1.02239
2025-01-02 08:00:00,24.07,1.383,1.02243
2025-01-02 09:00:00,25.22,1.195,1.02285
2025-01-02 10:00:00,26.12,1.535,1.02112
2025-01-02 11:00:00,26.73,1.199,1.02056
2025-01-02 12:00:00,27.02,1.363,1.02221
2025-01-02 13:00:00,26.96,1.7,1.02417
2025-01-02 14:00:00,26.57,1.558,1.0221
2025-01-02 15:00:00,25.89,1.493,1.02433
2025-01-02 16:00:00,24.96,1.818,1.02199
2025-01-02 17:00:00,23.87,1.899,1.02168
2025-01-02 18:00:00,22.69,1.675,1.01853
2025-01-02 19:00:00,21.51,1.676,1.02767
2025-01-02 20:00:00,20.41,1.708,1.0224
2025-01-02 21:00:00,19.49,1.711,1.02172
2025-01-02 22:00:00,18.81,2.188,1.02113
2025-01-02 23:00:00,18.42,1.84,1.02603
2025-01-03 00:00:00,15.67,0.75,1.02014
2025-01-03 01:00:00,15.95,0.799,1.02235
2025-01-03 02:00:00,16.57,0.879,1.01853
2025-01-03 03:00:00,17.47,0.875,1.0229
2025-01-03 04:00:00,18.62,0.991,1.02073
2025-01-03 05:00:00,19.94,1.453,1.0245199999999999
2025-01-03 06:00:00,21.34,1.542,1.02131
2025-01-03 07:00:00,22.75,1.142,1.02594
2025-01-03 08:00:00,24.07,1.103,1.02177
2025-01-03 09:00:00,25.22,1.234,1.0213400000000001
2025-01-03 10:00:00,26.12,1.242,1.0207
2025-01-03 11:00:00,26.73,1.541,1.02247
2025-01-03 12:00:00,27.02,1.479,1.02078
2025-01-03 13:00:00,26.96,1.657,1.02339
2025-01-03 14:00:00,26.57,1.523,1.0216
2025-01-03 15:00:00,25.89,1.441,1.02258
2025-01-03 16:00:00,24.96,1.504,1.02332
2025-01-03 17:00:00,23.87,1.534,1.0224600000000001
2025-01-03 18:00:00,22.69,1.696,1.01722
2025-01-03 19:00:00,21.51,1.709,1.0166
2025-01-03 20:00:00,20.41,1.568,1.01552
2025-01-03 21:00:00,19.49,1.675,1.02029
2025-01-03 22:00:00,18.81,1.621,1.01953
2025-01-03 23:00:00,18.42,1.813,1.01587
2025-01-04 00:00:00,15.67,0.861,1.0196
2025-01-04 01:00:00,15.95,1.002,1.02014
2025-01-04 02:00:00,16.57,0.88,1.01773
2025-01-04 03:00:00,17.47,0.923,1.01816
2025-01-04 04:00:00,18.62,0.924,1.01302
2025-01-04 05:00:00,19.94,1.204,1.01579
2025-01-04 06:00:00,21.34,1.179,1.01568
2025-01-04 07:00:00,22.75,1.473,1.01766
2025-01-04 08:00:00,24.07,1.199,1.01499
2025-01-04 09:00:00,25.22,1.133,1.0144
2025-01-04 10:00:00,26.12,1.422,1.01403
2025-01-04 11:00:00,26.73,1.184,1.01919
2025-01-04 12:00:00,27.02,1.472,1.01056
2025-01-04 13:00:00,26.96,1.653,1.01299
2025-01-04 14:00:00,26.57,1.377,1.0135800000000001
2025-01-04 15:00:00,25.89,1.727,1.01316
2025-01-04 16:00:00,24.96,1.5,1.01454
2025-01-04 17:00:00,23.87,2.167,1.01386
2025-01-04 18:00:00,22.69,2.304,1.01268
2025-01-04 19:00:00,21.51,1.595,1.01029
2025-01-04 20:00:00,20.41,1.54,1.00967
2025-01-04 21:00:00,19.49,1.674,1.00563
2025-01-04 22:00:00,18.81,1.897,1.00852
2025-01-04 23:00:00,18.42,1.935,1.00864
2025-01-05 00:00:00,15.67,0.944,1.00925
2025-01-05 01:00:00,15.95,0.81,1.00947
2025-01-05 02:00:00,16.57,1.068,1.00753
2025-01-05 03:00:00,17.47,0.872,1.00793
2025-01-05 04:00:00,18.62,1.083,1.0091
2025-01-05 05:00:00,19.94,0.945,1.01162
2025-01-05 06:00:00,21.34,0.996,1.00838
2025-01-05 07:00:00,22.75,1.469,1.0042200000000001
2025-01-05 08:00:00,24.07,1.349,1.00667
2025-01-05 09:00:00,25.22,1.286,1.0059
2025-01-05 10:00:00,26.12,1.683,1.00402
2025-01-05 11:00:00,26.73,1.358,1.00659
2025-01-05 12:00:00,27.02,1.508,1.0064600000000001
2025-01-05 13:00:00,26.96,1.269,1.00175
2025-01-05 14:00:00,26.57,1.304,1.00541
2025-01-05 15:00:00,25.89,1.967,1.0041799999999999
2025-01-05 16:00:00,24.96,1.963,1.0071
2025-01-05 17:00:00,23.87,1.553,0.9997699999999999
2025-01-05 18:00:00,22.69,1.658,1.00478
2025-01-05 19:00:00,21.51,1.52,1.00295
2025-01-05 20:00:00,20.41,1.829,1.00403
2025-01-05 21:00:00,19.49,1.839,1.00457
2025-01-05 22:00:00,18.81,1.893,1.00393
2025-01-05 23:00:00,18.42,1.867,1.00249
2025-01-06 00:00:00,15.67,1.175,1.00454
2025-01-06 01:00:00,15.95,1.028,1.0041900000000001
2025-01-06 02:00:00,16.57,0.923,1.00454
2025-01-06 03:00:00,17.47,1.098,1.0058
2025-01-06 04:00:00,18.62,1.135,1.0019
2025-01-06 05:00:00,19.94,1.022,1.00233
2025-01-06 06:00:00,21.34,1.089,1.0044199999999999
2025-01-06 07:00:00,22.75,1.958,1.00861
2025-01-06 08:00:00,24.07,1.296,1.00198
2025-01-06 09:00:00,25.22,1.172,1.00403
2025-01-06 10:00:00,26.12,1.284,1.0034
2025-01-06 11:00:00,26.73,1.241,1.00406
2025-01-06 12:00:00,27.02,1.232,1.00104
2025-01-06 13:00:00,26.96,1.33,1.00116
2025-01-06 14:00:00,26.57,1.591,1.00281
2025-01-06 15:00:00,25.89,1.894,1.00484
2025-01-06 16:00:00,24.96,1.412,1.00551
2025-01-06 17:00:00,23.87,1.466,1.00702
2025-01-06 18:00:00,22.69,1.729,1.00417
2025-01-06 19:00:00,21.51,1.589,1.00767
2025-01-06 20:00:00,20.41,1.599,1.00691
2025-01-06 21:00:00,19.49,1.82,1.0067000000000002
2025-01-06 22:00:00,18.81,1.99,1.00317
2025-01-06 23:00:00,18.42,2.095,1.0058099999999999
2025-01-07 00:00:00,15.67,0.777,1.00631
2025-01-07 01:00:00,15.95,0.944,1.00576
2025-01-07 02:00:00,16.57,1.056,1.0036100000000001
2025-01-07 03:00:00,17.47,1.04,1.00679
2025-01-07 04:00:00,18.62,0.987,1.00393
2025-01-07 05:00:00,19.94,1.039,1.00676
2025-01-07 06:00:00,21.34,1.034,1.00596
2025-01-07 07:00:00,22.75,1.112,1.00645
2025-01-07 08:00:00,24.07,1.509,1.0072999999999999
2025-01-07 09:00:00,25.22,1.116,1.00802
2025-01-07 10:00:00,26.12,1.539,1.00398
2025-01-07 11:00:00,26.73,1.527,1.01228
2025-01-07 12:00:00,27.02,1.433,1.0099099999999999
2025-01-07 13:00:00,26.96,1.354,1.00851
2025-01-07 14:00:00,26.57,1.406,1.00638
2025-01-07 15:00:00,25.89,1.439,1.00921
2025-01-07 16:00:00,24.96,1.41,1.01184
2025-01-07 17:00:00,23.87,1.52,1.0097
2025-01-07 18:00:00,22.69,1.466,1.0125
2025-01-07 19:00:00,21.51,1.502,1.01244
2025-01-07 20:00:00,20.41,1.636,1.01302
2025-01-07 21:00:00,19.49,1.824,1.01142
2025-01-07 22:00:00,18.81,1.826,1.01423
2025-01-07 23:00:00,18.42,1.721,1.01289
2025-01-01 00:00:00,15.35,0.852,1.0147899999999999
2025-01-01 01:00:00,15.58,0.846,1.01309
2025-01-01 02:00:00,16.14,1.161,1.01537
2025-01-01 03:00:00,17.0,0.866,1.01314
2025-01-01 04:00:00,18.09,0.948,1.0162200000000001
2025-01-01 05:00:00,19.35,1.049,1.01757
2025-01-01 06:00:00,20.71,1.087,1.0149299999999999
2025-01-01 07:00:00,22.06,1.135,1.01874
2025-01-01 08:00:00,23.33,1.127,1.0175800000000002
2025-01-01 09:00:00,24.42,1.192,1.01486
2025-01-01 10:00:00,25.27,1.246,1.01724
2025-01-01 11:00:00,25.83,1.854,1.02139
2025-01-01 12:00:00,26.06,1.386,1.0155399999999999
2025-01-01 13:00:00,25.95,1.294,1.0159099999999999
2025-01-01 14:00:00,25.51,1.43,1.01978
2025-01-01 15:00:00,24.77,1.729,1.01625
2025-01-01 16:00:00,23.8,2.095,1.01841
2025-01-01 17:00:00,22.65,2.066,1.0198099999999999
2025-01-01 18:00:00,21.42,1.857,1.01353
2025-01-01 19:00:00,20.18,1.603,1.01772
2025-01-01 20:00:00,19.03,1.786,1.02004
2025-01-01 21:00:00,18.06,1.631,1.0204199999999999
2025-01-01 22:00:00,17.32,1.799,1.01641
2025-01-01 23:00:00,16.88,2.023,1.01949
2025-01-02 00:00:00,15.35,0.803,1.01808
2025-01-02 01:00:00,15.58,0.808,1.02027
2025-01-02 02:00:00,16.14,0.823,1.02647
2025-01-02 03:00:00,17.0,0.895,1.01968
2025-01-02 04:00:00,18.09,0.9,1.01723
2025-01-02 05:00:00,19.35,1.037,1.0217
2025-01-02 06:00:00,20.71,0.984,1.02301
2025-01-02 07:00:00,22.06,1.071,1.02329
2025-01-02 08:00:00,23.33,1.278,1.02496
2025-01-02 09:00:00,24.42,1.417,1.02432
2025-01-02 10:00:00,25.27,1.551,1.02074
2025-01-02 11:00:00,25.83,1.184,1.02211
2025-01-02 12:00:00,26.06,1.662,1.02767
2025-01-02 13:00:00,25.95,1.343,1.02293
2025-01-02 14:00:00,25.51,1.384,1.02117
2025-01-02 15:00:00,24.77,1.728,1.02524
2025-01-02 16:00:00,23.8,1.889,1.02312
2025-01-02 17:00:00,22.65,1.867,1.02285
2025-01-02 18:00:00,21.42,1.962,1.02184
2025-01-02 19:00:00,20.18,1.568,1.02547
2025-01-02 20:00:00,19.03,1.772,1.02447
2025-01-02 21:00:00,18.06,1.99,1.02577
2025-01-02 22:00:00,17.32,1.795,1.0230599999999999
2025-01-02 23:00:00,16.88,1.679,1.02288
2025-01-03 00:00:00,15.35,0.742,1.02015
2025-01-03 01:00:00,15.58,1.131,1.01785
2025-01-03 02:00:00,16.14,1.035,1.0236
2025-01-03 03:00:00,17.0,0.97,1.02206
2025-01-03 04:00:00,18.09,1.078,1.02247
2025-01-03 05:00:00,19.35,1.147,1.02642
2025-01-03 06:00:00,20.71,1.494,1.02423
2025-01-03 07:00:00,22.06,1.214,1.02176
2025-01-03 08:00:00,23.33,1.246,1.02284
2025-01-03 09:00:00,24.42,1.114,1.02094
2025-01-03 10:00:00,25.27,1.334,1.0205
2025-01-03 11:00:00,25.83,1.397,1.02212
2025-01-03 12:00:00,26.06,1.357,1.02203
2025-01-03 13:00:00,25.95,1.372,1.02225
2025-01-03 14:00:00,25.51,1.758,1.02186
2025-01-03 15:00:00,24.77,1.562,1.02152
2025-01-03 16:00:00,23.8,1.416,1.01976
2025-01-03 17:00:00,22.65,1.751,1.01691
2025-01-03 18:00:00,21.42,1.696,1.01775
2025-01-03 19:00:00,20.18,1.63,1.0191000000000001
2025-01-03 20:00:00,19.03,1.741,1.01731
2025-01-03 21:00:00,18.06,1.971,1.02322
2025-01-03 22:00:00,17.32,1.737,1.0196699999999999
2025-01-03 23:00:00,16.88,1.788,1.01497
2025-01-04 00:00:00,15.35,0.794,1.01845
2025-01-04 01:00:00,15.58,1.448,1.02
2025-01-04 02:00:00,16.14,1.171,1.0164
2025-01-04 03:00:00,17.0,1.286,1.0148300000000001
2025-01-04 04:00:00,18.09,1.218,1.01644
2025-01-04 05:00:00,19.35,1.079,1.01573
2025-01-04 06:00:00,20.71,1.062,1.01386
2025-01-04 07:00:00,22.06,1.687,1.01953
2025-01-04 08:00:00,23.33,1.166,1.01324
2025-01-04 09:00:00,24.42,1.634,1.01164
2025-01-04 10:00:00,25.27,1.249,1.01088
2025-01-04 11:00:00,25.83,1.397,1.01466
2025-01-04 12:00:00,26.06,1.243,1.0150599999999999
2025-01-04 13:00:00,25.95,1.537,1.01686
2025-01-04 14:00:00,25.51,1.411,1.0135399999999999
2025-01-04 15:00:00,24.77,1.396,1.01157
2025-01-04 16:00:00,23.8,1.454,1.0110599999999998
2025-01-04 17:00:00,22.65,1.693,1.01077
2025-01-04 18:00:00,21.42,1.762,1.01233
2025-01-04 19:00:00,20.18,1.567,1.01288
2025-01-04 20:00:00,19.03,1.559,1.01372
2025-01-04 21:00:00,18.06,1.926,1.00872
2025-01-04 22:00:00,17.32,1.638,1.00793
2025-01-04 23:00:00,16.88,1.675,1.00835
2025-01-05 00:00:00,15.35,0.778,1.0101499999999999
2025-01-05 01:00:00,15.58,1.073,1.00684
2025-01-05 02:00:00,16.14,1.002,1.00741
2025-01-05 03:00:00,17.0,1.483,1.00751
2025-01-05 04:00:00,18.09,1.012,1.00979
2025-01-05 05:00:00,19.35,1.591,1.00612
2025-01-05 06:00:00,20.71,1.074,1.00841
2025-01-05 07:00:00,22.06,1.12,1.00344
2025-01-05 08:00:00,23.33,1.082,1.00383
2025-01-05 09:00:00,24.42,1.915,1.00461
2025-01-05 10:00:00,25.27,1.316,1.00751
2025-01-05 11:00:00,25.83,1.886,1.00484
2025-01-05 12:00:00,26.06,1.268,1.00491
2025-01-05 13:00:00,25.95,2.338,1.00291
2025-01-05 14:00:00,25.51,1.747,1.00611
2025-01-05 15:00:00,24.77,1.519,1.00341
2025-01-05 16:00:00,23.8,1.39,1.00616
2025-01-05 17:00:00,22.65,1.475,1.00331
2025-01-05 18:00:00,21.42,1.876,1.00407
2025-01-05 19:00:00,20.18,1.669,1.0034
2025-01-05 20:00:00,19.03,1.564,1.00957
2025-01-05 21:00:00,18.06,1.6,1.00259
2025-01-05 22:00:00,17.32,1.774,1.00056
2025-01-05 23:00:00,16.88,1.662,1.00087
2025-01-06 00:00:00,15.35,0.76,1.00411
2025-01-06 01:00:00,15.58,0.865,1.00407
2025-01-06 02:00:00,16.14,0.867,1.00284
2025-01-06 03:00:00,17.0,1.146,1.0055800000000001
2025-01-06 04:00:00,18.09,0.906,1.00157
2025-01-06 05:00:00,19.35,0.976,1.00589
2025-01-06 06:00:00,20.71,1.136,1.00667
2025-01-06 07:00:00,22.06,1.051,1.0024
2025-01-06 08:00:00,23.33,1.501,1.00088
2025-01-06 09:00:00,24.42,1.121,1.00131
2025-01-06 10:00:00,25.27,1.241,1.00086
2025-01-06 11:00:00,25.83,1.253,1.00196
2025-01-06 12:00:00,26.06,1.802,1.0018099999999999
2025-01-06 13:00:00,25.95,1.537,1.00431
2025-01-06 14:00:00,25.51,1.306,1.00368
2025-01-06 15:00:00,24.77,1.364,1.0072999999999999
2025-01-06 16:00:00,23.8,1.546,0.9997699999999999
2025-01-06 17:00:00,22.65,1.894,1.00441
